Card ID,Card Name,Card URL,Card Description,Labels,Members,Due Date,Attachment Count,Attachment Links,Checklist Item Total Count,Checklist Item Completed Count,Vote Count,Comment Count,Last Activity Date,List ID,List Name,Board ID,Board Name,Archived,Start Date,Due Complete,Due Reminder
695bb36616109aae9d8a6d0f,Favorite a Creator from In Match,https://trello.com/c/QzvOhknY/37-favorite-a-creator-from-in-match,"Add the functionality to the [Creator Profile Link Device](https://dev.epicgames.com/documentation/en-us/fortnite-creative/using-creator-profile-link-devices-in-fortnite-creative ""‌"") to Favorite a Creator from in match.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.017Z,695bb36616109aae9d8a6c8a,Q1 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6ce5,Audience metric enhancements and improved device data,https://trello.com/c/aKgSXhfN/16-audience-metric-enhancements-and-improved-device-data,"'- Audience tab gets an update to include Click through rate as well as filter for Geography, and Sources on some existing charts.
- XP and Analytics devices metrics get a new home in your island’s analytics tab that will now show a trend over time.",Publishing Tools (pink_dark),,,0,,0,0,0,0,2026-01-05T12:49:43.008Z,695bb36616109aae9d8a6c8a,Q1 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d67,Thin Client,https://trello.com/c/y4WxSu9j/81-thin-client,"'- Android, iOS: Rocket Racing, Festival, and LEGO® Fortnite are optional downloads. Players can play Fortnite Battle Royale and Creative before those modes finish installing or updating.
- PC: Some cosmetics download on demand, reducing the total install size of Fortnite.",Core Tech (purple),,,0,,0,0,0,0,2026-01-05T12:49:43.042Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d15,Search UI/UX and Algorithm Improvements,https://trello.com/c/5R0ubUKI/40-search-ui-ux-and-algorithm-improvements,Changes to the search algorithm to improve how well it handles non-exact search queries,Publishing Tools (pink_dark),,,0,,0,0,0,0,2026-01-05T12:49:43.018Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d3f,Minor Creator Search Improvments,https://trello.com/c/DdusiIZR/61-minor-creator-search-improvments,Keyword matching is more flexible and returns a broader creator search result,Publishing Tools (pink_dark),,,0,,0,0,0,0,2026-01-05T12:49:43.030Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d2f,Scheduled Publishing,https://trello.com/c/zeqmCBz3/53-scheduled-publishing,Give creators control to automate their island’s precise release time in advance at the point of publishing.,Publishing Tools (pink_dark),,,0,,0,0,0,0,2026-01-05T12:49:43.021Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d35,Creators in Discover,https://trello.com/c/Z5YUV0MS/56-creators-in-discover,Adding a row of Creators in Discover. This will start with Popular Creators in your Region and eventually will be personalized.,Publishing Tools (pink_dark),,,0,,0,0,0,0,2026-01-05T12:49:43.028Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d33,Queue time metrics,https://trello.com/c/brSCm3Bo/55-queue-time-metrics,Addition of median queue time and percentile data allowing visibility on changes made to matchmaking settings,Publishing Tools (pink_dark),,,0,,0,0,0,0,2026-01-05T12:49:43.027Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d37,Discovery Quests,https://trello.com/c/mc7pEjur/57-discovery-quests,Adding daily and weekly quests to play islands from different Featured Collections.,Publishing Tools (pink_dark),,,0,,0,0,0,0,2026-01-05T12:49:43.028Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d31,Retention metrics for 1 day and 7 days,https://trello.com/c/BBVwd31i/54-retention-metrics-for-1-day-and-7-days,Initial retention metrics built in a new sub-tab in projects in Creator Portal where more robust player insights will be added in the coming quarters.,Publishing Tools (pink_dark),,,0,,0,0,0,0,2026-01-05T12:49:43.021Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d19,Ongoing recommendations improvements,https://trello.com/c/Z5C1m97K/42-ongoing-recommendations-improvements,Continued investment in our recommendations and personalization systems. We're focusing on regional recommendations and improving recommendation accuracy,Publishing Tools (pink_dark),,,0,,0,0,0,0,2026-01-05T12:49:43.019Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d17,Not interested button,https://trello.com/c/g972ez1U/41-not-interested-button,"Players can provide signal in their recommendations that they're not interested in an island. On the next refresh, your For You should update and no longer show this islands. Over time it will also show fewer islands like this.",Publishing Tools (pink_dark),,,0,,0,0,0,0,2026-01-05T12:49:43.018Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6ce1,Scene Graph - Beta,https://trello.com/c/43bUfqTR/14-scene-graph-beta,"An entity and component framework that enables creators to dynamically manipulate objects in game. The Scene Graph is now in its Beta release, which enables publishing of projects using entities, components, and prefabs.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:42.999Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d4f,Skilled Interaction device - Multiplayer expansion,https://trello.com/c/cCS7zzAZ/69-skilled-interaction-device-multiplayer-expansion,"A multiplayer expansion to the existing Skilled Interaction device to allow it to support a queue of players. This queue can be configured to iterate through serially, randomly, or synchronously. Synchronous will be the option that will allow many players to have to execute the same skill check at the same time, while exposing a great deal of utility around skilled interaction device.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.035Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d4d,Voting Options Device - Beta,https://trello.com/c/lQGq29Um/68-voting-options-device-beta,"The Voting Options Device pairs with the Voting Group Device, existing as an easy means for Creators to set up different options players can vote for. Assigning the Options to the same Voting Group will add them to the same vote.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.034Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d4b,Voting Group Device - Beta,https://trello.com/c/05jMPpav/67-voting-group-device-beta,"The Voting Group Device will enable Creators to make gameplay polls to enable key beats in a typical gameflow. It will enable Players to vote on things like the next map to play, or which Player to vote out of the round.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.034Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d43,Progress Based Mesh Device,https://trello.com/c/PalX7xjh/63-progress-based-mesh-device,"Creators can indicate progress on a mesh through swapping in different meshes or hooking up a material parameter. VFX and SFX can be applied at key progress moments, and audio can be modulated. Useful for building games, growing crops, minigames, and in general any visual indications of progress.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.032Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d49,Carryable Spawner Device - Beta,https://trello.com/c/09M1DAgq/66-carryable-spawner-device-beta,"The Carryables Spawner device allows creators to spawn a carryable object into their experiences. A carryable object is an item that exists in-world, and can be carried above the player’s head. Carried items can be dropped or thrown, can optionally take damage, and can optionally explode on death or thrown.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.033Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d47,Disguise Device,https://trello.com/c/iecF3l29/65-disguise-device,"The Disguise Device is a new device that applies a cosmetic override to target players. Creators choose which disguise the device applies from a curated list of options, including when the disguise is applied, and when it breaks.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.033Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6cf1,Elimination Camera,https://trello.com/c/ttLOiUjt/22-elimination-camera,"Creators can now use custom cameras in the space between being eliminated and switching to spectate, through a new setting in the Custom Camera devices.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.009Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d01,General Physics - Experimental,https://trello.com/c/FXLob5T2/30-general-physics-experimental,"General Physics will be introduced as an experimental feature. By opting in, creators can enable physically based player characters and apply physics to Fortnite props. This unlocks the potential for true networked physics sandbox gameplay, allowing creators to build interactive and emergent games for their players.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.009Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d41,Shove,https://trello.com/c/ya6V6ZYz/62-shove,A new weapon/ability that enables Players to shove other Players away from them with a light force.,Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.031Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6cff,Player Movement Device,https://trello.com/c/OUFPEtUz/29-player-movement-device,"A device that allows creators to tune the player character’s movement.  This replaces the existings tuning, used by experiences such as Ballistic.  The modes include: Walk, Run, Sprint, Crouch, Down But Not Out, Swim, Skydive, Glide, etc.

Example of some properties to modify: Max Speed, Acceleration, Deceleration, etc.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.010Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d3b,Viewport Toolbar Update,https://trello.com/c/fkY6ihk7/59-viewport-toolbar-update,"The viewport toolbar has been updated, moving from the previous overlay pill buttons to a new toolbar that sits just above the viewport.

This updated toolbar provides a few key benefits:

‌

- Consistent locations for various features ordered by logical categories (eg. Transforms, Snapping, View Modes)
- Unification of related tools and options that were previously located in the high level settings dropdown
- Toolbars now feature asset editor specific controls (See Animation Mode, Modeling Mode, Animation Asset Editors, Material Editors etc)
- When viewport space is constrained in your editor layout the quick access buttons will start to get removed from the bar one by one while the section menus continue to provide organized access to all items without needing to fall back to a generic overflow menu",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.029Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d45,Hiding Prop,https://trello.com/c/RW000xZF/64-hiding-prop,"The addition of a Verse API to the existing Hiding Prop suite of props. The hiding prop device can be used to give Players a place to hide, or to allow players a special way to commence a Hidden Travel to another Hiding prop. This addition allows you to control this in Verse.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.032Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6cf9,Bubble Chat,https://trello.com/c/Ss3bB77f/26-bubble-chat,"Bubble chat is a new creator feature designed to elevate social interaction in your map. When Bubble Chat is enabled, players' messages will appear both in the chat window and in easy-to-read bubbles above their avatars, creating a more immersive social experience.


This new feature is integrated with the current text chat system and maintains all existing text filtering capabilities.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.012Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6cfb,Time of Day Manager (TODM) Deprecation,https://trello.com/c/zQlxUbBj/27-time-of-day-manager-todm-deprecation,"With the upgrade to the new TODM comes the retirement of the Skydome device.  In order to make lighting adjustments to existing legacy islands, creators will have the option to upgrade to the new Ch5 TODM and the Day Sequence device.  All new islands will continue to only use the Ch5 TODM and the Day Sequence device.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.011Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6cf3,Content Browser History,https://trello.com/c/QVtCm9Zy/23-content-browser-history,The Creative Content Browser will provide a running history of assets placed. This feature allows for quicker access to recently used assets in order to save steps when building an island.,Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.013Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d13,Matchmaking options,https://trello.com/c/w4n2slRI/39-matchmaking-options,"Give creators access to new matchmaking options when publishing their island:

- Minimum player count to start match
- Max queue time",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.019Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d2d,A/B Testing for Island Thumbnails,https://trello.com/c/HLS8JXWm/52-a-b-testing-for-island-thumbnails,Build A/B Testing into the publishing process. Allow creators to test different thumbnails only and see their efficacy measured in click through rate.,Publishing Tools (pink_dark),,,0,,0,0,0,0,2026-01-05T12:49:43.020Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d3d,Minor Island Search Improvements,https://trello.com/c/Z3tGIWck/60-minor-island-search-improvements,Keyword matching is more flexible and returns a broader search result,Publishing Tools (pink_dark),,,0,,0,0,0,0,2026-01-05T12:49:43.030Z,695bb36616109aae9d8a6c8b,Q2 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d6b,Fortnite Creator Communities,https://trello.com/c/frQ9iVWt/83-fortnite-creator-communities,"Creators will be able to build community forums, and publish posts directly to Fortnite across Island Lobby, Island Page, Creator Page and a new Discover row. Players can ""like"" posts in Fortnite, and reply on the web. These tools aim to help creators foster engagement, gather feedback, and build lasting communities.

To learn more: [https://www.fortnite.com/news/developers-can-now-set-up-fortnite-communities?lang=en-US](https://www.fortnite.com/news/developers-can-now-set-up-fortnite-communities?lang=en-US ""smartCard-inline"")",Publishing Tools (pink_dark),,,0,,0,0,0,0,2026-01-05T12:49:43.050Z,695bb36616109aae9d8a6c8e,Q4 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d7d,Thin Client,https://trello.com/c/79dAgvhv/92-thin-client,"Android, iOS: Players installing Fortnite on their device can download and play creator-made islands before downloading other game modes.

- When installing Fortnite on a device for the first time, Blitz Royale will be the only game mode included with the initial download.
- Players can then prioritize which game modes they would like to download next, enabling them to download and play creator-made islands ahead of other game modes.
- This will significantly reduce the required download size for players who want to jump straight into a creator-made island.",Core Tech (purple),,,0,,0,0,0,0,2026-01-05T12:49:43.053Z,695bb36616109aae9d8a6c8e,Q4 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d6d,In-Island Transactions,https://trello.com/c/bNzYt9nu/84-in-island-transactions,"On January 9, developers will be able to sell items directly from their Fortnite islands, opening up new revenue potential, in addition to receiving engagement payouts from Fortnite item shop sales.

To learn more: [https://www.fortnite.com/news/tools-for-in-island-transactions-now-available-to-fortnite-developers](https://www.fortnite.com/news/tools-for-in-island-transactions-now-available-to-fortnite-developers ""smartCard-inline"")

Confidence: High",Publishing Tools (pink_dark),,,0,,0,0,0,0,2026-01-05T12:49:43.048Z,695bb36616109aae9d8a6c8d,Q1 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d85,Unified Details Panel for Scene Graph,https://trello.com/c/ztbYLpTn/96-unified-details-panel-for-scene-graph,"We're moving away from the scene graph's card layout and standardizing the Details Panel experience across actors and entities, bringing consistency to how properties and components are displayed. As part of this refactor, the familiar Component Outliner is returning for entities, but with full support for scene graph-aware overrides display.

This foundation also enables long-requested features like multi-selection for entities, streamlining bulk edits and improving parity with traditional actor workflows.

Confidence: High",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.061Z,695bb36616109aae9d8a6c8d,Q1 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d81,Scene Events,https://trello.com/c/Oas69HMW/94-scene-events,"To begin unlocking the power of the Scene Graph, we are adding an event-routing system called Scene Events. These events let you broadcast messages up and down the Scene Graph hierarchy.

Confidence: High",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.054Z,695bb36616109aae9d8a6c8d,Q1 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6dc9,Custom Items and Inventories,https://trello.com/c/eBThrP1S/130-custom-items-and-inventories,"Exiting Experimental

Custom Inventory and Items allows developers to modify, customize, or completely replace the default player inventory. Developers can design original items with unique properties, and build gameplay systems centered around inventory interactions.

Confidence: High",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.077Z,695bb36616109aae9d8a6c8d,Q1 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6dcb,Agent Group,https://trello.com/c/CKyOYr9E/131-agent-group,"Generic groups of agents that can be used to manage membership of parties, channels, etc

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.078Z,695bb36616109aae9d8a6c8d,Q1 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6dcd,Scene Graph Timer Utility,https://trello.com/c/sjKecCW5/132-scene-graph-timer-utility,"Provide creators with a flexible timer class to trigger scripted actions at precise intervals or durations, enabling more dynamic gameplay, reactive systems, and time-based challenges.

Confidence: Low",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.078Z,695bb36616109aae9d8a6c8d,Q1 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6dcf,Rewind Debugger,https://trello.com/c/VuB7eH8x/133-rewind-debugger,"Enable use of the Rewind Debugger, which is a powerful tool to record gameplay over time and then inspect values and visuals in a timeline.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.074Z,695bb36616109aae9d8a6c8d,Q1 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d1f,Enable Creation of Custom Interactive UI Widgets,https://trello.com/c/1xYeu2qi/45-enable-creation-of-custom-interactive-ui-widgets,Creators will be able to design custom UI widgets where Verse code can be written to respond to player input. This feature will allow the creation of interactive menus using widgets made in the Editor.,Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.022Z,695bb36616109aae9d8a6c8d,Q1 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6ccd,Release Schedule Disclaimer,https://trello.com/c/XGd4zBru/4-release-schedule-disclaimer,"These dates are subject to change but reflect our current plans. We may make additional updates to address stability by targeting specific changes for one or more platforms. Where possible we will announce any changes or additions on [https://x.com/FNCreate](https://x.com/FNCreate ""smartCard-inline"")",,,,0,,0,0,0,0,2026-01-05T12:49:42.994Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6cd3,01/14/25,https://trello.com/c/na9yC8xr/7-01-14-25,,,,,0,,0,0,0,0,2026-01-05T12:49:42.996Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6cdd,01/31/25,https://trello.com/c/bDFgN6SH/12-01-31-25,,,,,0,,0,0,0,0,2026-01-05T12:49:43.000Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6cd7,02/21/25,https://trello.com/c/htq3TbCx/9-02-21-25,,,,,0,,0,0,0,0,2026-01-05T12:49:42.997Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6cd9,03/11/25,https://trello.com/c/FptUHDI1/10-03-11-25,,,,,0,,0,0,0,0,2026-01-05T12:49:42.998Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6cdb,03/25/25,https://trello.com/c/jYCgYjmF/11-03-25-25,,,,,0,,0,0,0,0,2026-01-05T12:49:42.998Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6cd5,04/08/25,https://trello.com/c/JAdB7BHg/8-04-08-25,,,,,0,,0,0,0,0,2026-01-05T12:49:42.997Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6cd1,04/22/25,https://trello.com/c/uWMGty7x/6-04-22-25,,,,,0,,0,0,0,0,2026-01-05T12:49:42.996Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6ccf,05/02/25,https://trello.com/c/EfkZEC4N/5-05-02-25,,,,,0,,0,0,0,0,2026-01-05T12:49:42.995Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d21,05/15/25,https://trello.com/c/8w3n9p9h/46-05-15-25,,,,,0,,0,0,0,0,2026-01-05T12:49:43.024Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d23,05/29/25,https://trello.com/c/rHJ5Od0N/47-05-29-25,,,,,0,,0,0,0,0,2026-01-05T12:49:43.024Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d25,06/07/25,https://trello.com/c/AOB7OJ58/48-06-07-25,,,,,0,,0,0,0,0,2026-01-05T12:49:43.025Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d27,06/17/25,https://trello.com/c/32mEoB09/49-06-17-25,,,,,0,,0,0,0,0,2026-01-05T12:49:43.026Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d29,07/15/25,https://trello.com/c/QckrOywW/50-07-15-25,,,,,0,,0,0,0,0,2026-01-05T12:49:43.026Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
